title,content,user_id,specialty_id,video_id,created_at,updated_at
Lymphoma and Myeloma,"LYMPHOMA<BR><BR>Lymph Node Structure<BR>collagenous capsule-receives afferent lymph<BR>cortex containing lymphoid&nbsp;follicles and B cell zone<BR> paracortex-T cell zone<BR>medulla-efferent lymphatic system leaving node forms here<BR>germinal centres-where WBCs are exposed and primed with antigens<BR><BR>Causes of Lymphadenopathy<BR><BR>Infection-can be mild<BR>Inflammation e.g HIV/lupus<BR>malignancy<BR><BR>lymphadenitis can be <BR>acute-infection (reactive and inflammatory changes)<BR>chronic-follicular hyperplasia (prominent B cell activation, usually HIV)&nbsp;paracortical hyperplasia from T zone (usually viral infections) and granulomatous lymphadenitis e.g. TB<BR><BR>LYMPHOMA<BR><BR>Hodgkins-20%<BR>non-Hodgkins-80%<BR><BR>discrete tumour massses in lymph nodes or other extra-nodal locations<BR><BR>Non-Hodgkin Lymphoma<BR><BR>B cell exposed to antigen<BR>moves to mantle zone-becomes a mantle cell<BR>moves to Germinal Centre-becomes a centroblast then centrocyte<BR>moves to Marginal Zone-becomes a marginal zone B cell<BR>then plasma cell<BR><BR>each of these cells can become malignant-large area for malignant change/genetic mutation<BR><BR>B Cell NHL<BR>naive B cell-small lymphocytic<BR>mantle cell-mantle cell lymphoma<BR>centroblast-diffuse large B cell lymphoma<BR>centrocytes-follicular lymphoma<BR>marginal-marginal zone lymphoma<BR><BR>T Cell NHL<BR>RARE but very aggressive<BR>cutaneous T cell lymphoma-mycosis fungoides<BR>enteropathy associated lymphoma (coeliac)<BR><BR>Classification<BR><BR>High Grade (aggressive)<BR>Burkitt's<BR>diffuse large B cell<BR>mantle cell<BR><BR>Low Grade<BR>small lymphocytic<BR>folllicular<BR>marginal zone<BR><BR>high grade-more curable!!<BR><BR><BR>Presentation<BR><BR>constitutional-fever, weight loss,&nbsp;night sweats, painful lymphadenopathy<BR>extranodal sites-CNS, skin and GI tract<BR><BR><BR><BR><BR>",2150,7,35,2013-04-09 11:29:13 UTC,2013-04-09 11:32:15 UTC
Untitled,,6334,2,,2013-04-08 21:11:43 UTC,2013-04-08 21:11:43 UTC
"",sarah is a sexy beast :p,9486,7,32,2013-04-08 18:23:09 UTC,2013-04-08 18:23:09 UTC
Untitled,"",2150,20,,2013-04-07 18:14:44 UTC,2013-04-07 18:15:15 UTC
"",how about hemolytic anemia&nbsp;,5168,7,32,2013-04-07 15:07:35 UTC,2013-04-07 15:07:35 UTC
"",Finish me! <br>,1782,26,119,2013-04-06 15:37:49 UTC,2013-04-06 15:37:49 UTC
Untitled,,3866,19,,2013-04-05 16:01:35 UTC,2013-04-05 16:01:35 UTC
Brand new note,The cat sat on the mat and ate a piece of cheese.<br><br>This is more notes that I am making ....lah lah lah..........<br>,1,15,,2013-04-04 21:18:30 UTC,2013-04-04 21:19:24 UTC
Mistake ,"Minute 11 , the branches of the&nbsp;superior mesenteric and the inferior mesenteric arteries should be&nbsp;the other way round. Anyways i love your work :)&nbsp;",9710,15,65,2013-04-04 19:00:04 UTC,2013-04-04 19:00:04 UTC
Untitled,,6601,12,,2013-04-03 15:07:46 UTC,2013-04-03 15:07:46 UTC
Untitled,,7396,15,,2013-04-03 12:04:03 UTC,2013-04-03 12:04:03 UTC
laxatives,"constipation<br>conservative - MDT: behaviour, habit training, fluid, fibre, mobilisation, treat underlying cause<br>medical - bulk, stimulant, osmotic, softeners, enemas<br>acute: get bowels moving - senna, docusate<br>chronic: senna, glycerol syrup, fibrogel preferable<br>surgical: manual evacuation (faecal impaction)<br><br>diarrhoea:<br>conservative: hydration, treat underlying cause eg diabetic neuropathy (clonidine), pancreatic insufficiency (pancreatin), bacterial overgrowth (antibiotics)<br>medical: opioids: codeine, loperamide<br><br>laxatives<br>bulkforming: bran, fibre, ispaghula husk<br>increase volume of stool and stimulate peristalsis - used in mild constipation - safest long term<br>SEs: slow onset (weeks), bloating<br><br>stool softeners - liquid paraffin, arachis oil, sodium docusate<br>facilitate mixing of fat and water in stool - easier for stool to move<br>useful in painful anal conditions - where constipation is a contributor<br>SEs: faecal leakage, need to be given in combination<br><br>stimulants: senna (8-12h nocte), picosulphate (quick - bowel prep) direct stimulation of myenteric plexus - increased peristalsis<br>senna - broken down into irritant anthracine derivatives that irritate myenteric plexus<br>SEs: colic, chronic use (hypokalaemia, colonic atony)<br><br>osmotic - lactulose (48hrs), magnesium salts (quick) - poorly absorbed solutes (fructose, galactose) pull water into bowel increasing bulk<br>used for moderate constipation and bowel prep<br>SEs: colic, flatulence - hypermagnesiumemia<br><br>lactulose - hepatic encephalopathy - reduces pH of gut contents, thus reducing ammonium producing bacteria - false neurotransmitter in brain<br><br>enema -<br>glycerine - suppositories - direct lubrication, useful for faecal impaction<br>phosphate - lubricant and osmotic - acute constipation and bowel prep<br><br>anti diarrhoeal agents - opioids - mu receptors at myenteric plexus - reduced Ach - reduced peristalsis, increased anal tone<br>codeine - 40mg bd or tds<br>loperamide does not cross BBB single 4mg, then 2 mg after each motion<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>",916,26,109,2013-04-01 19:34:13 UTC,2013-04-01 19:34:13 UTC
oral hypoglycaemics,"metabolic syndrome - hpt, hypercholesterolaemia, obesity<br><br>classes: biguanides (metformin), sulphonylureas, glitazones, acarbose, gliptins, meglitinides<br><br>metformin<br>biguanide - increases insulin sensitivity/reduce hepatic glucose output (gluconeogenesis)<br>BMI&gt;23 regarded as overweight for diabetics<br>SEs: n&amp;v&amp;d, lactic acidosis<br>CI: unstable heart failure, liver disease, moderate renal impairment (GFR&lt;30mls/min) ie all the failures<br><br>sulphonylureas (glibenclamide, gliclazide, glimepiride) = insulin secretagogues<br>indications - skinny BMI &lt;23, unable to tolerate metformin<br>SEs: weight gain, hypoglycaemia - reduced doses in elderly (hypoglycaemia may precipitate falls)<br><br>glitazones (pioglitazone, rosiglitazone)<br>PPARgamma agonists increase insulin sensitivity + pelotropic effects on lipid metab and tissue inflamm<br>mono, dual, triple with metformin and sulphonylureas<br>SEs: fluid retention (CI known cardiac failure), monitor LFTs<br><br>Acarbose = alpha gluconidase inhibitor delays starch absorption, reduced post prandial blood sugar<br>SEs - dose related: gi: diarrhoea, flatulence, bloating<br>CI: liver and renal familure<br><br>gliptins: alter incretin degradation - stimulate post prandial insulin release - oral/s/c, add on therapy<br><br>meglitinides - short acting insulin secretalogues - few SEs described, expensive - use limited to pts with erratic eating eg fasting during ramadam<br><br>BMI &lt;23 = sulphonylurea<br>BMI &gt;23 = metformin<br>if these fail = dual therapy then add a glitazone then add insulin<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>",916,26,111,2013-04-01 19:23:21 UTC,2013-04-01 19:23:21 UTC
oral hypoglycaemics,"metabolic syndrome - hpt, hypercholesterolaemia, obesity<br><br>classes: biguanides (metformin), sulphonylureas, glitazones, acarbose, gliptins, meglitinides<br><br>metformin<br>biguanide - increases insulin sensitivity/reduce hepatic glucose output (gluconeogenesis)<br>BMI&gt;23 regarded as overweight for diabetics<br>SEs: n&amp;v&amp;d, lactic acidosis<br>CI: unstable heart failure, liver disease, moderate renal impairment (GFR&lt;30mls/min) ie all the failures<br><br>sulphonylureas (glibenclamide, gliclazide, glimepiride) = insulin secretagogues<br>indications - skinny BMI &lt;23, unable to tolerate metformin<br>SEs: weight gain, hypoglycaemia - reduced doses in elderly (hypoglycaemia may precipitate falls)<br><br>glitazones (pioglitazone, rosiglitazone)<br>PPARgamma agonists increase insulin sensitivity + pelotropic effects on lipid metab and tissue inflamm<br>mono, dual, triple with metformin and sulphonylureas<br>SEs: fluid retention (CI known cardiac failure), monitor LFTs<br><br>Acarbose = alpha gluconidase inhibitor delays starch absorption, reduced post prandial blood sugar<br>SEs - dose related: gi: diarrhoea, flatulence, bloating<br>CI: liver and renal familure<br><br>gliptins: alter incretin degradation - stimulate post prandial insulin release - oral/s/c, add on therapy<br><br>meglitinides - short acting insulin secretalogues - few SEs described, expensive - use limited to pts with erratic eating eg fasting during ramadam<br><br>BMI &lt;23 = sulphonylurea<br>BMI &gt;23 = metformin<br>if these fail = dual therapy then add a glitazone then add insulin<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>",916,26,111,2013-04-01 19:23:21 UTC,2013-04-01 19:23:21 UTC
febrile neutropenia,"chemo within 4weeks<br>absolute neutrophil count &lt;1.0<br>fever &gt;38<br>degree and duration are predictors for sepsis<br><br>fever + signs of infection<br>chemotherapy is myelosuppressive<br>rx with emprical antibiotics<br><br>oe: <br>oropharyngeal infection<br>dyspnoea/chest infection<br>central/peripheral line infection<br>diarrhoea<br>abdo pain<br>uti/urosepsis<br><br>ix: <br>bloods fbc, u&amp;s, lactate, crp<br>cultures<br>cxr<br>swabs, sputum samples, stool<br><br>mx:<br>if peripheral lines eg PICC, hickman<br>gentamicin (periph lines), despite 48 hours abx or shocked<br><br><br><br><br><br><br><br><br><br><br><br><br>",916,167,210,2013-04-01 19:01:00 UTC,2013-04-01 19:01:00 UTC
epilepsy,"increased glutamate / failure GABA<br>focal (partial) - focal = specific area<br>- simple: consciouness not impaired: motor, senosry, psychological<br>- complex: imparied consciousness<br>- focal with secondary generalised: starts focal, loc, tonic-clonic<br><br>generalised - both cerebral hemispheres from the outset - all loc<br>tonic clonic: rigid then jerk<br>tonic: stiff/rigid<br>myoclonic: sporadic jerks<br>absence:<br>atonic: drop attacks<br><br>hx: pre-ictal (rfs, triggers, timing, colour), ictal, post-ictal<br><br>rfs: previous head injury, febrile seizures, meningitis, encephalitis, stroke, etoh, fmh<br><br>triggers: sleep deprivation, stress, etoh (espec withdrawal), recreational drugs, flashing lights, pregnancy, infection<br><br>ictal: where, duration, onset, altered or loc, tongue biting, frothing, urinary incontinence, cyanosis<br><br>post ictal: confusion, duration, lucid interval, ongoing weakness (todds paresis), injuries (head, neck, shoulder, tongue)<br><br>ddx: pseuodseizure, complicated migraine, carpopedal spasm from hyperventilation (alkalotic, albumin binds Ca, transient hypocalcaemia - brown paper bag), syncopal episode (dysrrhthmia, vaso vagal, postural hypotension)<br><br>oe: pupil dilation/cranial nerves, hpt, tachycardia, extensor (upgoing) plantar response, cyanosis/peripheral cyanosis<br><br>ix: <br>seizure signs: reduced pO2, reduced pH, increased creatinine kinase<br>electrolytes<br>ECG - synocope, arrhythmia, heart block, svt<br>EEG<br>MRI/CT scan - exclude loc<br><br>mx: not entirely clear how they work but aeds - Na channel blockers all give SEs: headaches, n&amp;v<br><br>carbamazepine - Na channel blockers - prevents repetitive neuronal discharge: used for focal, secondary generalised and for neuropathic pain<br>SEs: sedation, tremors, weight gain, raised LFTs, SIADH<br>must monitor plasma levels<br><br>sodium valproate: Na channel blocker - broad spectrum also bipolar mood stabiliser<br>SEs: sedation, weight gain, lecopaenia, skin hypersensitivity (UV), avoid in pregnancy<br><br>phenytoin: Na channel blocker - prevents spread of seizure activity primarily in motor cortex<br>tonic clonic, status, post op neurosurgical pts<br>SEs: drowsy, ataxia, vomiting, nystagumus<br>hypersensitivity syndrome: fatal, fever, rash, hepatitis, hepatorenal syndrome, haemolysis<br><br>lamotrigine - unknown mechanism - hypothesised stablises presynaptic neuronal membranes blocking Na channel<br>broad spectrum + bipolar<br>SEs: rashes, steven johnson, hypersensitivity, dizziness, headaches, n&amp;v<br><br>complications: hypoxia can cause cerebral ischaemia<br>&gt;1h can cause cerebral oedema (secondary to cerebral ischaemia)<br>aspiration pneuomonitis<br>hyperthermia<br>fractures <br>shoulder dislocation<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>",916,12,206,2013-04-01 18:25:49 UTC,2013-04-01 18:54:32 UTC
Pulmonary Embolism,"<br>RISK FACTORS<br>previous DVT<br>prolonged immobility<br>OCP<br><br>CLINICAL FEATURES<br>SOB<br>tachypnoeic<br>tachycardic<br>pleuritic chest pain, sudden onset<br>haemoptysis<br><br>Ix<br><br>ECG-changes of right heart stress-SIQIIITIII, RBBB, sinus tachycardia, atrial fibrillation<br>CTPA<br><br>MANAGEMENT<br>LMWH e.g. enoxaparin",2150,3,,2013-03-30 19:41:43 UTC,2013-03-30 19:44:27 UTC
Sarcoidosis,"multisystem chronic inflammatory condition<br>characterised by formation of non-caseating epithelioid granulomata at various sites-prediliction for lungs and thoracic cavity<br><br>AETIOLOGY<br>uncertain-genetic susceptibility combined with triggering infection-no definitive gene<br><br>EPIDEMIOLOGY<br><br>20-40s primarily<br>after thorax, skin, eyes and liver are most commonly affected<br>more common in Scandinavian and Caribbean&nbsp;people<br><br>Risk Factors<br>exposure to beryllium, aluminium and zirconium causes granulomatous disease<br>increased familial risk<br>slightly higher prevalence in women<br><br>PRESENTATION<br>variable depending on ethnicity, duration of illness, pattern and degree of inflammatory organ involvement<br>asymptomatic-diagnosis from routine CXR<br>non-specific constitutional symptoms<br>-fever, night sweats, malaise, fatigue, weight loss<br>-Heerfordt's syndrome-inflammation of submaxillary/parotid glands with uveitis and facial nerve plasy<br>organ-specific syndrome<br>LUNG:involved in &gt;90% cases-usually interstitial lung disease (diffuse parenchymal disease)-dry cough, fever, dyspnoea and chest discomfort<br>SKIN: papules on face or maculopapular rash. brown/red infiltrative plaques may be present. <br>Erythema nodosum of legs<br>Lofgren's syndrome:erythema nodosum + arthritis (commonly affecting ankles) and bilateral hilar or paratracheal adenopathy<br>Lupus pernio-violaceous soft infiltration affecting the nose and cheeks-uncommon but pathognomonic<br>EYE-granulomatous uveitis<br>NEURO-infiltrative nerve lesions can affect any part of the CNS or PNS<br>Bell's palsy and lymphocytic meningitis<br>HEART-sudden death from arrythmia's<br>symptoms of heart failure<br>LYMPHADENOPATHY<br>LIVER-deranged LFTs common, symptoms are rare<br>HYPERCALCAEMIA-humoral effect of granulomata on vitamin D3 metabolism<br>nephrolithiasis, neuropsychiatric disturbance, abdo pain, bone pain<br>JOINTS-inflammatory arthritis (initially often oligoarticular) with periarticular soft tissue swelling, tenosynovitis, sactylitis, osteopenia and associated myopathy<br>BONE MARROW-anaemia, immunosuppression<br>SPLEEN-abdo pain due to splenomegaly<br><br>Ix<br>FBC, U&amp;E, LFTs, ESR, Ca, serum ACE<br>CXR<br>lung function tests<br>bronchoalveolar lavage<br>ECG-rhythm disturbance<br><br>STAGING<br><br>I-bliateral hilar lymphadenopathy (may be accompanied by paratracheal adenopathy)<br>II-bilateral hilar lymphadenopathy with pulmonary infiltrates (parencymal involvement or reticular opacities)<br>III-parenchymal infiltrates without hilar adenopathy<br>IV-parenchymal involvement turns into volume loss (pulmonary fibrosis)-may be other features e.g. cavitations, calcifications, hilar retraction, bullae, cysts and emphysema<br><br>MANAGEMENT<br>sympomatic treatment and oral corticosteroids<br>corticosteroids for 12 months, not longer than 2 years<br>bisposphonates for osteoporosis prophylaxis<br><br>ocular disease-usually resolves spontaneously, but can be treated with topical steroids if sight threatened<br>cutaneous disease-spontaneous resolvement of NSAIDs<br>lupus pernio requires systemic corticosteroids<br>&nbsp;<br><br>",2150,3,,2013-03-30 19:41:10 UTC,2013-03-31 14:59:26 UTC
Pneumothorax,"air in the pleural cavity<br>2 pleural membranes close together become disrupted<br><br>Primary-no underlying lung pathology<br>Seconday-underlying lung pathology<br>Tension-secondary to trauma<br><br>PRIMARY PNEUMOTHORAX<br>tall<br>normally in apices<br>smokers<br>connective tissue disorders e.g. Marfan's. Ehlers-Danlos<br>20-30<br><br>SECONDARY PNEUMOTHORAX<br>COPD<br>TB<br>arcoid<br>CF<br>malignancy<br>trauma<br>mainly 60-65 year olds<br><br>CLINICAL FEATURES<br>asymptomatic<br>pleuritic chest pain<br>SOB<br>reduced chest expansion on affected side<br>hyperresonant percussion<br>reduced breath sounds over affected area<br><br>IX<br>CXR<br>ABG<br><br>MANAGEMENT<br><br>primary-discharge unless&nbsp;patient SOB/airspace &gt;2cm from chest wall&nbsp;<br>aspirate-remove air with needle-repeat if unsuccessful<br>chest drain if unsuccessful-4th/5th intercostal space, mid axillary line<br>refer if unsuccessful<br><br>secondary-SOB, &gt;2cm air space, &gt;50-if all 3, straight to chest drain<br>aspiration-chest drain if unsuccessful<br>admit for 24 hours to check for recurrence<br><br>TENSION PNEUMOTHORAX<br>air drawn in to pleural cavity on inspiration but cannot escape<br>buildup of pressure-mediastinal shift<br><br>signs of trauma e.g. flail chest<br>SOB<br>tracheal deviation<br>tachycardia<br>hypotension<br>decreased chest expansion<br>hyperresonant percussion<br>decreased breath sounds<br><br>MANAGE IMMEDIATELY-16g needle in 2ICS mid clavicular line-listen for hiss<br>chest drain and CXR",2150,3,16,2013-03-30 19:40:34 UTC,2013-03-30 19:40:34 UTC
